dew_point,temperature,pressure,cumulated_wind_speed,snow,rain,pollution_pm2.5
24,34,1004,1.79,0,0,113
23,35,1004,4.02,0,0,128
23,34,1004,8.04,0,0,132
23,34,1004,12.06,0,0,116
23,33,1004,15.19,0,0,93
23,31,1004,16.98,0,0,100
22,30,1005,18.77,0,0,111
23,28,1006,0.89,0,0,109
23,28,1006,1.79,0,0,93
24,27,1006,3.58,0,0,80
23,26,1006,0.89,0,0,74
24,27,1006,1.79,0,0,70
24,27,1006,3.58,0,0,80
24,27,1007,6.71,0,0,106
24,27,1006,8.5,0,0,141
24,27,1006,0.89,0,0,172
24,27,1006,1.79,0,0,178
24,27,1007,3.58,0,0,203
24,28,1007,5.37,0,1,208
24,27,1007,4.02,0,3,175
25,27,1007,1.79,0,0,180
25,29,1007,4.92,0,0,194
25,31,1006,8.05,0,0,161
25,32,1005,11.18,0,0,176
25,32,1004,15.2,0,0,167
25,31,1003,19.22,0,1,143
23,30,1004,22.35,0,2,127
24,27,1004,0.89,0,3,55
22,25,1004,4.92,0,4,47
22,26,1005,8.94,0,0,58
22,25,1006,3.13,0,1,62
21,26,1006,3.13,0,0,57
22,24,1005,1.79,0,1,58
21,25,1004,3.58,0,2,60
23,25,1004,7.6,0,0,57
22,24,1005,10.73,0,0,61
22,25,1005,13.86,0,1,67
22,24,1005,16.99,0,2,56
21,24,1004,18.78,0,0,48
21,24,1004,20.57,0,0,42
21,24,1004,22.36,0,0,38
22,24,1004,24.15,0,0,42
22,24,1005,25.94,0,0,51
22,25,1006,29.07,0,0,50
22,26,1006,32.2,0,0,48
22,28,1005,35.33,0,0,56
22,29,1005,38.46,0,0,47
22,29,1005,41.59,0,0,50
21,29,1005,45.61,0,0,53
21,30,1004,49.63,0,0,47
21,30,1004,52.76,0,0,51
22,30,1003,55.89,0,0,49
22,29,1004,59.91,0,0,53
22,28,1004,63.04,0,0,50
22,28,1004,66.17,0,0,57
22,27,1005,0.89,0,0,63
22,27,1005,1.79,0,0,64
22,26,1005,2.68,0,0,77
23,26,1005,3.57,0,0,82
22,25,1005,5.36,0,0,87
22,25,1005,7.15,0,0,90
22,25,1006,10.28,0,0,82
22,25,1006,12.07,0,0,69
22,25,1006,12.96,0,0,63
22,25,1006,14.75,0,0,73
22,26,1006,16.54,0,0,77
23,27,1006,0.89,0,0,78
23,28,1005,1.78,0,0,76
23,30,1005,2.67,0,0,69
22,30,1005,3.56,0,0,64
22,30,1004,4.45,0,0,76
22,31,1004,1.79,0,0,77
22,32,1003,3.58,0,0,78
22,32,1003,6.71,0,0,78
22,32,1002,10.73,0,0,88
23,31,1003,14.75,0,0,89
23,30,1003,17.88,0,0,96
23,29,1003,21.01,0,0,95
24,28,1004,21.9,0,0,92
23,28,1005,1.79,0,0,95
24,28,1005,3.13,0,0,96
15,26,999,11.18,0,1,36
19,24,1003,3.13,0,0,49
20,24,1004,6.26,0,0,73
20,24,1004,0.89,0,0,51
20,24,1003,1.78,0,0,41
21,24,1004,3.13,0,0,45
21,25,1004,1.79,0,0,54
21,24,1005,0.89,0,0,65
22,24,1005,0.89,0,0,53
21,27,1005,1.79,0,0,29
22,29,1005,0.89,0,0,42
22,30,1004,1.79,0,0,66
23,31,1004,3.58,0,0,65
23,32,1004,5.37,0,0,58
22,32,1003,7.16,0,0,58
23,33,1003,11.18,0,0,49
23,32,1003,15.2,0,0,59
24,32,1002,20.12,0,0,69
23,32,1003,24.14,0,0,80
24,31,1002,27.27,0,0,87
24,30,1003,30.4,0,0,80
24,29,1004,33.53,0,0,84
24,29,1004,36.66,0,0,88
24,29,1004,39.79,0,0,77
24,29,1004,41.58,0,0,69
24,28,1003,43.37,0,0,57
24,27,1004,45.16,0,0,61
23,27,1003,46.95,0,0,66
23,27,1003,48.74,0,0,72
24,27,1003,50.53,0,0,70
24,26,1003,0.89,0,0,78
24,26,1003,1.79,0,0,79
24,27,1003,0.89,0,0,79
24,28,1004,1.78,0,0,77
24,29,1004,2.67,0,0,76
24,31,1004,3.56,0,0,86
24,31,1003,1.79,0,0,91
23,32,1003,3.58,0,0,90
23,32,1002,5.37,0,0,94
23,32,1002,8.5,0,0,101
24,32,1001,11.63,0,0,105
24,32,1001,14.76,0,0,109
24,32,1001,17.89,0,0,115
25,31,1001,19.68,0,0,139
25,30,1001,21.47,0,0,142
26,30,1001,23.26,0,0,151
26,30,1001,25.05,0,0,164
26,29,1001,26.84,0,0,160
26,29,1000,28.63,0,0,160
26,29,1000,31.76,0,1,179
23,27,999,37.57,0,0,55
22,27,998,40.7,0,0,60
23,26,999,42.49,0,0,65
23,26,998,0.89,0,0,61
23,26,997,1.79,0,0,60
24,27,997,0.89,0,0,57
24,27,997,1.78,0,1,68
24,27,997,1.79,0,2,75
24,27,997,3.58,0,0,83
25,28,997,0.89,0,0,96
25,28,997,1.78,0,0,111
25,30,997,2.67,0,0,98
26,30,996,1.79,0,0,102
26,30,996,0.89,0,0,117
26,30,997,3.13,0,0,127
26,30,996,1.79,0,0,136
26,30,996,0.89,0,0,140
26,30,997,1.78,0,0,154
26,29,997,1.79,0,0,143
26,29,997,0.89,0,0,145
25,28,998,0.89,0,0,148
26,28,998,1.78,0,1,154
25,28,998,2.67,0,0,150
25,28,998,3.56,0,0,155
26,28,997,1.79,0,0,157
25,28,998,0.89,0,0,145
25,27,998,0.45,0,0,113
24,26,998,1.79,0,0,40
17,30,999,6.71,0,0,24
15,29,999,11.63,0,0,26
14,31,1001,18.78,0,0,21
12,32,1001,24.59,0,0,24
13,33,1001,31.74,0,0,25
12,33,1001,39.79,0,0,32
12,34,1001,47.84,0,0,39
10,34,1001,55.89,0,0,42
11,34,1001,61.7,0,0,29
11,35,1001,69.75,0,0,29
11,35,1001,77.8,0,0,27
11,35,1001,86.74,0,0,24
10,35,1001,94.79,0,0,20
10,34,1001,101.94,0,0,18
9,33,1002,107.75,0,0,18
10,32,1002,112.67,0,0,17
13,28,1003,116.69,0,0,13
16,25,1004,1.79,0,0,17
14,25,1004,1.79,0,0,17
14,23,1005,0.89,0,0,16
14,24,1005,3.13,0,0,9
14,24,1006,1.79,0,0,13
15,21,1006,3.13,0,0,9
16,21,1007,1.79,0,0,15
15,23,1008,0.45,0,0,18
16,22,1008,1.79,0,0,13
17,25,1009,5.81,0,0,11
14,28,1009,4.02,0,0,10
15,29,1009,8.04,0,0,16
14,31,1009,3.13,0,0,13
14,32,1009,6.26,0,0,11
12,33,1009,1.79,0,0,12
13,33,1008,1.79,0,0,12
13,33,1008,3.13,0,0,10
13,34,1007,1.79,0,0,16
13,33,1007,3.13,0,0,15
13,32,1006,4.92,0,0,18
14,32,1006,0.89,0,0,22
14,30,1007,4.02,0,0,20
14,30,1008,7.15,0,0,27
14,30,1009,3.13,0,0,21
17,27,1009,4.02,0,0,26
17,24,1009,1.79,0,0,27
18,23,1010,4.92,0,0,0
18,23,1010,6.71,0,0,44
17,21,1010,9.84,0,0,39
16,22,1010,12.97,0,0,36
16,21,1010,16.99,0,0,29
15,19,1010,20.12,0,0,22
16,20,1011,0.89,0,0,20
17,23,1011,1.78,0,0,18
16,27,1011,1.79,0,0,19
13,28,1012,1.79,0,0,17
13,30,1012,3.13,0,0,21
13,32,1011,4.92,0,0,17
11,32,1011,0.89,0,0,19
13,33,1010,2.68,0,0,14
11,34,1009,3.57,0,0,17
11,33,1009,1.79,0,0,8
7,34,1008,0.89,0,0,12
12,33,1008,1.79,0,0,17
12,31,1008,3.58,0,0,25
13,29,1008,6.71,0,0,36
18,28,1009,0.89,0,0,27
15,27,1009,1.79,0,0,33
17,25,1009,3.58,0,0,40
19,24,1010,4.47,0,0,48
19,24,1010,6.26,0,0,41
19,23,1010,8.05,0,0,57
19,23,1009,9.84,0,0,70
19,24,1009,0.45,0,0,69
19,24,1009,3.13,0,0,76
19,23,1010,4.92,0,0,92
19,23,1010,1.79,0,0,116
20,24,1010,0.89,0,0,122
20,26,1011,1.79,0,0,120
19,27,1011,3.58,0,0,118
20,29,1010,5.37,0,0,108
20,29,1010,7.16,0,0,98
20,29,1009,10.29,0,0,91
20,29,1008,13.42,0,0,92
21,28,1008,4.02,0,0,70
22,27,1007,7.15,0,1,63
21,27,1007,3.13,0,2,66
22,26,1007,4.02,0,0,75
22,25,1007,8.04,0,1,104
22,24,1007,3.13,0,2,105
22,25,1008,4.92,0,3,109
21,25,1009,6.71,0,0,110
22,24,1008,1.79,0,0,123
22,24,1008,0.89,0,0,115
21,24,1008,1.79,0,1,0
21,24,1008,0.89,0,0,118
22,24,1008,1.78,0,0,117
21,24,1008,1.79,0,0,111
22,24,1008,0.89,0,0,113
22,24,1008,0.89,0,0,120
21,23,1008,1.79,0,0,118
22,24,1008,0.89,0,0,140
22,25,1009,1.78,0,0,117
22,26,1009,2.67,0,0,118
22,27,1009,3.56,0,0,121
22,27,1009,1.79,0,0,109
20,28,1008,4.92,0,0,112
20,29,1007,8.05,0,0,101
19,31,1007,11.18,0,0,95
18,31,1007,14.31,0,0,85
18,31,1006,18.33,0,0,69
17,31,1006,21.46,0,0,61
17,28,1006,24.59,0,0,72
17,26,1006,26.38,0,0,74
17,25,1007,28.17,0,0,73
17,24,1007,29.96,0,0,90
18,23,1007,31.75,0,0,93
18,21,1007,32.64,0,0,90
18,21,1007,33.53,0,0,106
19,21,1007,35.32,0,0,97
19,21,1008,0.89,0,0,98
18,21,1008,0.89,0,0,116
19,21,1008,0.89,0,0,144
19,21,1008,0.45,0,0,0
18,20,1009,3.13,0,0,143
20,22,1009,0.89,0,0,140
19,24,1009,3.13,0,0,117
19,24,1009,6.26,0,0,108
19,25,1010,0.89,0,0,119
20,25,1010,1.79,0,1,115
21,24,1009,1.79,0,2,115
20,26,1009,3.58,0,3,123
20,26,1008,0.89,0,4,0
20,26,1008,1.78,0,0,0
21,26,1008,1.79,0,0,127
21,26,1008,4.92,0,0,139
20,27,1008,6.71,0,0,128
21,25,1008,0.89,0,0,105
20,26,1009,1.79,0,0,117
21,24,1009,0.89,0,0,123
20,24,1009,1.79,0,0,141
21,23,1009,0.45,0,0,121
21,23,1009,1.79,0,0,110
21,23,1009,2.68,0,0,116
21,23,1009,4.47,0,0,148
20,23,1009,7.6,0,0,150
19,23,1009,10.73,0,0,114
19,22,1009,14.75,0,0,89
19,22,1010,18.77,0,0,72
19,23,1010,21.9,0,0,97
18,24,1010,25.03,0,0,77
18,26,1010,26.82,0,0,77
16,28,1010,30.84,0,0,68
14,32,1010,32.63,0,0,59
11,33,1009,1.79,0,0,35
10,33,1008,5.81,0,0,26
11,34,1008,7.6,0,0,5
12,34,1007,9.39,0,0,12
11,34,1007,11.18,0,0,15
13,33,1007,1.79,0,0,18
12,32,1007,0.89,0,0,18
17,27,1007,1.78,0,0,19
17,25,1008,2.67,0,0,23
16,25,1009,3.56,0,0,36
17,23,1009,4.01,0,0,43
18,22,1009,0.89,0,0,39
17,22,1010,2.68,0,0,44
17,22,1010,1.79,0,0,73
17,21,1010,0.89,0,0,85
17,20,1010,1.79,0,0,81
16,20,1009,3.58,0,0,64
16,19,1009,5.37,0,0,54
16,20,1010,8.5,0,0,38
16,21,1010,11.63,0,0,27
16,24,1010,14.76,0,0,31
15,27,1010,17.89,0,0,31
13,29,1010,21.02,0,0,22
12,31,1010,24.15,0,0,22
12,32,1009,1.79,0,0,20
9,35,1009,3.13,0,0,22
12,34,1008,3.13,0,0,11
10,34,1008,6.26,0,0,11
13,34,1007,3.13,0,0,11
11,34,1007,4.92,0,0,18
13,31,1007,6.71,0,0,17
15,28,1007,8.5,0,0,39
13,27,1008,10.29,0,0,50
16,26,1008,12.08,0,0,47
17,23,1008,0.89,0,0,49
18,23,1008,1.78,0,0,52
18,22,1008,1.79,0,0,70
18,22,1008,3.58,0,0,95
17,20,1008,1.79,0,0,101
17,20,1008,3.58,0,0,59
17,20,1008,5.37,0,0,54
16,19,1008,7.16,0,0,47
16,19,1008,8.95,0,0,28
17,23,1009,10.74,0,0,31
17,26,1009,0.89,0,0,26
16,28,1009,1.79,0,0,29
17,29,1008,0.89,0,0,27
16,31,1008,1.78,0,0,29
15,33,1007,1.79,0,0,27
14,33,1006,3.58,0,0,33
13,35,1005,5.37,0,0,31
11,34,1004,9.39,0,0,44
13,34,1004,15.2,0,0,38
13,34,1004,21.01,0,0,37
12,32,1003,25.03,0,0,42
12,30,1003,29.05,0,0,37
15,28,1004,33.07,0,0,45
16,27,1004,36.2,0,0,41
17,26,1004,0.89,0,0,50
17,25,1003,1.78,0,0,49
17,24,1004,2.67,0,0,51
18,23,1004,1.79,0,0,53
18,22,1004,0.89,0,0,62
18,21,1004,3.13,0,0,65
18,21,1004,0.89,0,0,74
17,20,1005,3.13,0,0,74
17,20,1006,7.15,0,0,57
17,24,1006,10.28,0,0,50
16,27,1006,4.02,0,0,50
14,30,1007,7.15,0,0,37
12,31,1007,11.17,0,0,23
10,32,1007,14.3,0,0,16
12,33,1006,3.13,0,0,13
13,33,1005,4.92,0,0,16
11,33,1005,8.94,0,0,30
12,33,1004,12.96,0,0,30
16,32,1004,17.88,0,0,38
16,31,1004,21.9,0,0,75
20,29,1004,26.82,0,0,121
19,28,1005,31.74,0,0,98
20,27,1006,36.66,0,0,84
20,26,1007,41.58,0,0,71
19,24,1007,46.5,0,0,55
19,24,1008,49.63,0,0,50
19,24,1008,51.42,0,0,59
18,23,1008,54.55,0,0,57
18,22,1008,57.68,0,0,51
18,23,1008,60.81,0,0,47
17,23,1008,63.94,0,0,51
17,23,1008,67.07,0,0,51
17,23,1008,70.2,0,0,51
17,23,1008,71.99,0,0,56
17,23,1009,73.78,0,0,57
17,23,1009,76.91,0,0,59
18,24,1009,80.04,0,0,60
18,25,1009,83.17,0,0,62
19,25,1008,86.3,0,0,65
19,25,1007,1.79,0,0,60
19,26,1007,3.58,0,0,65
20,26,1006,1.79,0,0,67
20,26,1006,5.81,0,0,61
20,26,1006,9.83,0,0,54
20,26,1006,12.96,0,0,50
20,25,1005,16.09,0,0,48
19,25,1006,21.01,0,0,46
19,24,1005,25.03,0,1,55
19,24,1005,29.05,0,0,44
19,24,1005,32.18,0,1,38
18,23,1004,36.2,0,2,33
18,23,1003,40.22,0,0,37
18,23,1002,45.14,0,0,39
18,23,1002,48.27,0,0,40
19,22,1001,52.29,0,1,49
19,22,1001,54.08,0,2,57
19,21,1000,55.87,0,3,54
19,21,1000,1.79,0,4,60
19,21,1001,2.68,0,5,68
19,21,1001,0.89,0,0,69
20,22,1000,0.89,0,0,75
20,22,1000,1.79,0,0,84
20,24,999,0.89,0,0,103
21,26,999,1.78,0,0,94
20,25,999,2.67,0,0,81
20,25,998,3.56,0,0,75
20,25,998,4.45,0,0,85
20,25,998,5.34,0,0,74
21,25,998,6.23,0,0,75
21,24,998,7.12,0,0,72
21,23,998,1.79,0,0,85
21,23,998,0.89,0,0,101
20,23,998,1.78,0,0,112
20,22,998,2.67,0,0,116
20,22,998,0.89,0,0,124
20,22,998,0.89,0,0,124
20,22,999,1.78,0,0,113
20,21,998,1.79,0,0,118
19,20,999,0.89,0,0,106
18,21,999,3.13,0,0,73
15,22,1000,8.05,0,0,16
9,25,1000,16.99,0,0,20
8,26,1000,25.93,0,0,14
8,27,1000,35.76,0,0,16
8,28,1001,43.81,0,0,12
8,29,1001,53.64,0,0,9
7,29,1002,65.71,0,0,11
5,29,1002,77.78,0,0,9
5,29,1003,88.96,0,0,10
6,29,1003,98.79,0,0,9
6,28,1004,109.97,0,0,7
7,27,1004,119.8,0,0,10
7,25,1005,127.85,0,0,8
7,24,1005,135.9,0,0,12
8,24,1006,141.71,0,0,15
9,23,1007,146.63,0,0,12
12,20,1008,149.76,0,0,16
11,22,1008,5.81,0,0,14
10,21,1010,11.62,0,0,14
8,21,1010,16.54,0,0,8
10,20,1011,21.46,0,1,10
10,19,1011,3.13,0,0,10
12,18,1011,4.92,0,1,9
12,18,1012,6.71,0,0,6
11,19,1013,9.84,0,0,10
11,19,1013,12.97,0,0,13
11,21,1014,14.76,0,0,13
8,23,1014,18.78,0,0,16
8,25,1014,22.8,0,0,13
6,26,1013,27.72,0,0,10
5,26,1012,31.74,0,0,9
5,27,1012,36.66,0,0,0
6,28,1011,40.68,0,0,0
6,28,1010,4.02,0,0,0
4,29,1010,1.79,0,0,0
5,28,1010,0.89,0,0,10
6,25,1010,3.13,0,0,13
9,23,1010,4.92,0,0,18
12,20,1011,6.71,0,0,34
9,21,1011,8.5,0,0,36
8,23,1011,13.42,0,0,33
11,20,1012,0.89,0,0,31
12,17,1012,0.89,0,0,34
12,18,1011,1.79,0,0,49
11,16,1011,2.68,0,0,35
11,16,1012,4.47,0,0,43
11,15,1011,6.26,0,0,39
10,14,1012,8.05,0,0,30
10,15,1012,9.84,0,0,18
12,18,1013,11.63,0,0,21
10,22,1013,15.65,0,0,25
9,24,1013,4.02,0,0,27
7,27,1013,3.13,0,0,19
7,28,1013,6.26,0,0,13
6,29,1012,9.39,0,0,12
4,30,1012,0.89,0,0,10
3,30,1011,1.79,0,0,10
2,31,1010,1.79,0,0,14
2,31,1010,3.13,0,0,15
7,28,1010,1.79,0,0,18
10,25,1010,2.68,0,0,21
10,25,1010,0.89,0,0,16
12,21,1011,1.79,0,0,24
14,19,1011,0.89,0,0,17
14,20,1012,3.13,0,0,22
13,21,1012,8.94,0,0,38
13,20,1013,12.96,0,0,55
12,19,1013,0.89,0,0,76
13,17,1013,1.78,0,0,73
12,16,1013,1.79,0,0,55
12,16,1013,0.89,0,0,39
12,15,1013,3.13,0,0,37
12,15,1014,6.26,0,0,40
14,18,1014,8.05,0,0,42
13,21,1014,3.13,0,0,39
12,23,1014,6.26,0,0,35
12,24,1014,9.39,0,0,33
13,27,1014,11.18,0,0,31
11,28,1013,1.79,0,0,35
11,29,1013,1.79,0,0,33
10,30,1012,1.79,0,0,30
9,30,1011,1.79,0,0,42
10,29,1012,0.89,0,0,45
11,28,1011,3.13,0,0,49
13,27,1012,6.26,0,0,55
15,25,1012,8.05,0,1,64
17,23,1013,3.13,0,2,66
16,23,1014,0.89,0,0,69
15,23,1015,4.02,0,0,65
15,21,1015,1.79,0,0,55
15,19,1014,0.89,0,0,71
14,18,1014,3.13,0,0,84
13,19,1015,0.89,0,0,89
14,18,1015,0.89,0,0,29
14,17,1015,0.45,0,0,33
14,17,1016,0.9,0,0,33
12,16,1016,1.79,0,0,41
13,18,1017,0.89,0,0,47
14,20,1017,1.78,0,0,43
13,23,1017,2.67,0,0,44
14,25,1017,1.79,0,0,45
11,25,1017,1.79,0,0,49
12,26,1016,1.79,0,0,43
12,27,1016,1.79,0,0,47
12,28,1015,1.79,0,0,57
12,28,1014,3.58,0,0,55
13,27,1014,5.37,0,0,65
13,27,1014,8.5,0,0,74
13,25,1014,10.29,0,0,74
15,23,1014,12.08,0,0,76
17,21,1015,12.97,0,0,82
17,21,1016,14.76,0,0,89
16,21,1016,16.55,0,0,87
17,21,1016,17.44,0,0,80
17,19,1016,19.23,0,0,82
16,19,1016,0.89,0,0,95
16,18,1016,0.89,0,0,102
16,18,1016,0.45,0,0,96
16,18,1016,0.89,0,0,122
16,18,1016,0.89,0,0,132
16,19,1017,1.78,0,0,112
16,19,1017,3.13,0,0,99
15,21,1017,1.79,0,0,79
16,22,1017,0.89,0,0,66
16,24,1018,1.78,0,0,66
16,26,1017,3.57,0,0,76
15,26,1017,4.46,0,0,80
16,27,1016,1.79,0,0,89
16,28,1015,1.79,0,0,93
16,28,1014,3.58,0,0,98
16,27,1014,3.13,0,0,109
15,26,1014,4.92,0,0,109
15,25,1014,6.71,0,0,115
17,23,1015,8.5,0,0,124
17,22,1015,9.39,0,0,119
16,23,1016,12.52,0,0,101
16,23,1016,15.65,0,0,103
17,22,1016,17.44,0,0,123
17,21,1016,19.23,0,0,133
17,21,1016,21.02,0,0,135
17,21,1016,22.81,0,0,144
17,21,1016,23.7,0,0,160
17,20,1016,5.81,0,1,149
16,18,1016,3.13,0,2,38
16,19,1016,4.92,0,3,38
16,19,1017,1.79,0,0,50
16,19,1017,0.89,0,0,58
17,20,1017,0.89,0,0,62
17,22,1017,0.89,0,0,58
17,22,1017,1.79,0,0,67
16,22,1016,4.92,0,1,77
17,21,1016,1.79,0,2,85
17,21,1015,3.58,0,3,74
17,22,1015,1.79,0,4,72
17,22,1015,4.92,0,5,68
16,21,1015,6.71,0,0,68
17,21,1015,7.6,0,1,70
17,20,1015,8.49,0,0,65
17,20,1015,0.45,0,1,81
18,20,1015,1.34,0,2,90
17,20,1015,2.23,0,3,86
16,18,1015,4.92,0,4,67
16,18,1015,8.05,0,5,31
16,18,1015,12.07,0,6,19
15,18,1015,16.99,0,7,19
15,18,1015,20.12,0,8,21
15,17,1014,23.25,0,9,17
15,17,1014,27.27,0,10,14
15,17,1014,30.4,0,0,12
15,17,1014,34.42,0,0,13
15,20,1014,3.13,0,0,16
14,22,1014,3.13,0,0,15
14,23,1015,3.13,0,0,14
13,24,1014,7.15,0,0,11
10,25,1014,1.79,0,0,14
11,26,1013,3.58,0,0,13
12,26,1013,5.37,0,0,13
12,26,1012,3.13,0,0,14
12,26,1012,6.26,0,0,16
15,24,1012,11.18,0,0,20
15,22,1013,16.1,0,0,34
14,20,1014,21.02,0,0,48
14,19,1015,25.04,0,0,52
14,19,1016,28.17,0,0,57
14,18,1016,29.96,0,0,48
14,17,1016,0.89,0,0,60
14,18,1016,0.89,0,0,62
14,18,1016,0.89,0,0,61
14,18,1016,1.78,0,0,68
15,18,1016,2.67,0,0,67
15,18,1016,0.89,0,0,72
15,18,1016,0.45,0,0,65
14,18,1016,3.13,0,1,64
15,18,1017,3.13,0,2,55
15,19,1017,1.79,0,0,62
14,21,1017,3.58,0,0,66
15,22,1017,1.79,0,0,65
14,23,1017,2.68,0,0,70
14,24,1016,4.47,0,0,69
14,25,1016,6.26,0,0,68
13,25,1015,3.13,0,0,74
14,26,1014,7.15,0,0,64
13,26,1014,11.17,0,0,67
13,25,1014,15.19,0,0,73
15,23,1014,18.32,0,0,88
15,21,1015,20.11,0,0,103
15,21,1015,21.9,0,0,111
15,21,1016,23.69,0,0,117
16,20,1016,0.89,0,0,118
16,19,1017,1.78,0,0,128
16,19,1016,1.79,0,0,132
16,18,1016,0.89,0,0,140
15,18,1016,1.78,0,0,142
15,18,1016,2.23,0,0,142
15,17,1016,2.68,0,0,124
15,17,1016,3.13,0,0,131
16,18,1017,0.89,0,0,113
17,19,1017,4.02,0,0,118
17,21,1018,7.15,0,0,101
15,23,1018,10.28,0,0,101
15,25,1018,13.41,0,0,92
10,26,1018,3.13,0,0,70
9,27,1017,6.26,0,0,39
9,27,1016,10.28,0,0,27
8,28,1016,1.79,0,0,25
8,29,1015,1.79,0,0,20
6,28,1015,1.79,0,0,26
7,28,1015,3.58,0,0,24
10,25,1015,5.37,0,0,29
13,20,1015,0.89,0,0,31
13,21,1016,1.79,0,0,51
15,19,1017,2.68,0,0,79
15,19,1017,0.89,0,0,90
15,18,1017,0.89,0,0,123
14,18,1017,0.89,0,0,123
15,19,1017,1.78,0,0,126
15,18,1017,2.67,0,0,128
15,17,1017,3.56,0,0,95
14,17,1017,4.01,0,0,94
14,17,1017,1.79,0,0,47
14,18,1017,0.89,0,0,36
15,18,1017,0.89,0,0,33
15,19,1018,1.79,0,0,42
15,21,1018,0.89,0,0,50
16,23,1018,1.78,0,0,72
15,24,1018,2.67,0,0,225
16,24,1017,1.79,0,0,93
16,25,1016,3.58,0,0,103
16,25,1015,5.37,0,0,126
16,26,1015,0.89,0,0,125
17,25,1014,1.78,0,0,119
18,25,1014,3.57,0,0,138
18,24,1014,0.89,0,0,161
19,23,1014,2.68,0,1,190
15,23,1015,0.89,0,0,212
16,21,1015,0.89,0,0,159
16,22,1015,4.92,0,1,137
15,20,1015,0.89,0,0,46
15,20,1014,1.78,0,1,45
16,19,1015,1.79,0,0,53
16,19,1014,0.89,0,1,57
17,20,1014,1.79,0,0,59
17,19,1013,0.89,0,0,60
17,19,1014,1.79,0,0,66
16,19,1014,4.92,0,1,70
16,19,1014,0.89,0,2,98
17,19,1014,1.79,0,0,112
17,20,1014,3.58,0,0,114
17,20,1014,0.89,0,0,138
17,22,1014,1.79,0,0,113
16,24,1013,3.58,0,0,92
14,25,1012,8.5,0,0,75
13,26,1011,11.63,0,0,70
14,25,1011,14.76,0,0,69
14,25,1010,18.78,0,0,78
15,24,1010,21.91,0,0,80
16,23,1010,25.04,0,0,84
16,21,1011,26.83,0,0,89
16,21,1012,28.62,0,0,99
16,21,1012,30.41,0,0,103
16,20,1012,33.54,0,0,119
16,21,1012,35.33,0,0,106
16,20,1012,37.12,0,0,98
16,20,1011,38.01,0,0,104
16,19,1011,0.89,0,0,106
16,19,1011,1.79,0,0,107
16,18,1011,2.68,0,0,106
16,18,1011,0.45,0,0,114
16,18,1011,1.34,0,0,116
17,19,1012,2.23,0,0,124
18,21,1013,1.79,0,0,142
16,24,1013,4.92,0,0,102
13,26,1013,8.05,0,0,35
9,28,1013,11.18,0,0,9
4,29,1013,14.31,0,0,9
1,29,1012,19.23,0,0,15
1,29,1011,24.15,0,0,9
3,30,1011,29.07,0,0,11
1,29,1011,33.99,0,0,10
1,29,1011,38.01,0,0,12
1,28,1011,42.03,0,0,13
11,22,1011,0.45,0,0,17
12,20,1012,1.79,0,0,61
14,18,1013,3.58,0,0,68
12,18,1013,0.89,0,0,97
13,18,1014,1.79,0,0,110
12,18,1014,0.89,0,0,115
12,16,1014,1.78,0,0,98
12,16,1014,2.67,0,0,86
11,15,1014,1.79,0,0,50
11,15,1014,0.89,0,0,39
10,14,1015,2.68,0,0,24
10,13,1015,3.13,0,0,26
12,15,1015,6.26,0,0,35
13,19,1016,8.05,0,0,33
12,21,1016,9.84,0,0,36
14,23,1016,0.89,0,0,92
15,24,1016,1.78,0,0,92
14,25,1015,3.13,0,0,91
14,27,1014,4.92,0,0,90
12,29,1013,9.84,0,0,67
12,29,1013,14.76,0,0,70
11,29,1012,20.57,0,0,73
12,28,1012,25.49,0,0,72
13,26,1012,28.62,0,0,87
15,25,1013,31.75,0,0,113
15,24,1013,33.54,0,0,90
15,23,1014,35.33,0,0,80
15,22,1014,37.12,0,0,85
15,19,1014,38.01,0,0,98
15,19,1014,38.9,0,0,106
15,19,1014,40.69,0,0,109
15,19,1013,42.48,0,0,119
14,18,1013,44.27,0,0,127
14,17,1013,46.06,0,0,132
14,17,1013,1.79,0,0,132
14,17,1014,1.79,0,0,151
15,18,1014,0.89,0,0,164
16,20,1014,1.79,0,0,166
16,22,1014,3.58,0,0,159
16,24,1014,1.79,0,0,163
15,25,1013,3.58,0,0,153
14,27,1012,4.02,0,0,140
14,28,1011,8.94,0,0,126
14,27,1010,13.86,0,0,124
15,27,1010,16.99,0,0,149
16,27,1009,1.79,0,0,160
17,24,1009,5.81,0,0,191
18,24,1008,0.89,0,0,178
18,23,1008,1.79,0,0,183
18,23,1009,4.92,0,1,198
18,22,1009,6.71,0,0,204
19,22,1009,8.5,0,0,213
15,21,1008,16.55,0,1,132
15,19,1008,21.47,0,2,46
16,19,1009,0.89,0,3,86
16,19,1008,1.79,0,0,69
16,18,1008,3.58,0,0,60
16,19,1007,6.71,0,0,59
16,18,1007,8.5,0,0,54
16,19,1007,10.29,0,0,53
16,19,1007,13.42,0,0,50
16,19,1007,15.21,0,0,50
16,19,1007,18.34,0,0,0
16,20,1007,20.13,0,0,0
17,20,1006,21.92,0,0,80
17,20,1006,23.71,0,0,88
17,20,1005,25.5,0,0,104
18,21,1004,27.29,0,0,122
18,21,1004,29.08,0,0,134
18,21,1004,0.89,0,0,135
18,21,1004,1.79,0,0,166
18,21,1004,1.79,0,0,170
18,21,1004,0.89,0,0,186
18,21,1007,7.15,0,0,198
18,20,1005,4.02,0,1,126
